67,1,2,1
69,2,3,1
71,3,4,1
74,4,5,1
72,5,6,1
72,6,7,1
76,7,8,1
74,8,9,1
74,9,10,1
79,10,11,1
78,11,12,1
79,12,13,1
74,13,14,1
71,14,15,1
67,15,16,1
69,16,17,1
71,17,18,1
72,18,19,1
74,19,20,1
76,20,21,1
74,21,22,1
72,22,23,1
71,23,24,1
69,24,25,1
71,25,26,1
67,26,27,1
66,27,28,1
67,28,29,1
69,29,30,1
62,30,31,1
66,31,32,1
69,32,33,1
72,33,34,1
71,34,35,1
69,35,36,1
71,36,37,1
67,37,38,1
69,38,39,1
71,39,40,1
74,40,41,1
72,41,42,1
72,42,43,1
76,43,44,1
74,44,45,1
74,45,46,1
79,46,47,1
78,47,48,1
79,48,49,1
74,49,50,1
71,50,51,1
67,51,52,1
69,52,53,1
71,53,54,1
64,54,55,1
74,55,56,1
72,56,57,1
71,57,58,1
69,58,59,1
67,59,60,1
62,60,61,1
67,61,62,1
66,62,63,1
67,63,64,1
71,64,65,1
74,65,66,1
79,66,67,1
74,67,68,1
71,68,69,1
67,69,70,1
71,70,71,1
74,71,72,1
67,72,78,1
69,99,100,1
62,100,101,1
64,101,102,1
66,102,103,1
69,103,104,1
67,104,105,1
69,105,106,1
72,106,107,1
71,107,108,1
72,108,109,1
69,109,110,1
66,110,111,1
62,111,112,1
66,112,113,1
69,113,114,1
72,114,115,1
71,115,116,1
69,116,117,1
71,117,118,1
67,118,119,1
69,119,120,1
71,120,121,1
74,121,122,1
72,122,123,1
72,123,124,1
76,124,125,1
74,125,126,1
74,126,127,1
79,127,128,1
78,128,129,1
79,129,130,1
74,130,131,1
71,131,132,1
67,132,133,1
69,133,134,1
71,134,135,1
64,135,136,1
74,136,137,1
72,137,138,1
71,138,139,1
69,139,140,1
67,140,141,1
62,141,142,1
67,142,143,1
66,143,144,1
67,144,145,1
71,145,146,1
69,146,147,1
71,147,148,1
74,148,149,1
72,149,150,1
72,150,151,1
76,151,152,1
74,152,153,1
74,153,154,1
79,154,155,1
78,155,156,1
79,156,157,1
74,157,158,1
71,158,159,1
67,159,160,1
69,160,161,1
71,161,162,1
72,162,163,1
74,163,164,1
76,164,165,1
74,165,166,1
72,166,167,1
71,167,168,1
69,168,169,1
71,169,170,1
67,170,171,1
66,171,172,1
67,172,173,1
69,173,174,1
62,174,175,1
66,175,176,1
69,176,177,1
72,177,178,1
71,178,179,1
69,179,180,1
71,180,181,1
67,181,182,1
69,182,183,1
71,183,184,1
74,184,185,1
72,185,186,1
72,186,187,1
76,187,188,1
74,188,189,1
74,189,190,1
79,190,191,1
78,191,192,1
79,192,193,1
74,193,194,1
71,194,195,1
67,195,196,1
69,196,197,1
71,197,198,1
64,198,199,1
74,199,200,1
72,200,201,1
71,201,202,1
69,202,203,1
67,203,204,1
62,204,205,1
67,205,206,1
66,206,207,1
67,207,213,1
66,234,235,1
62,235,236,1
64,236,237,1
66,237,238,1
69,238,239,1
67,239,240,1
69,240,241,1
72,241,242,1
71,242,243,1
72,243,244,1
69,244,245,1
66,245,246,1
62,246,247,1
66,247,248,1
69,248,249,1
72,249,250,1
71,250,251,1
69,251,252,1
71,252,253,1
67,253,254,1
69,254,255,1
71,255,256,1
74,256,257,1
72,257,258,1
72,258,259,1
76,259,260,1
74,260,261,1
74,261,262,1
79,262,263,1
78,263,264,1
79,264,265,1
74,265,266,1
71,266,267,1
67,267,268,1
69,268,269,1
71,269,270,1
64,270,271,1
74,271,272,1
72,272,273,1
71,273,274,1
69,274,275,1
67,275,276,1
62,276,277,1
67,277,278,1
66,278,279,1
67,279,280,1
71,280,281,1
69,281,282,1
71,282,283,1
74,283,284,1
72,284,285,1
72,285,286,1
76,286,287,1
74,287,288,1
74,288,289,1
79,289,290,1
78,290,291,1
79,291,292,1
74,292,293,1
71,293,294,1
67,294,295,1
69,295,296,1
71,296,297,1
72,297,298,1
74,298,299,1
76,299,300,1
74,300,301,1
72,301,302,1
71,302,303,1
69,303,304,1
71,304,305,1
67,305,306,1
66,306,307,1
67,307,308,1
69,308,309,1
62,309,310,1
66,310,311,1
69,311,312,1
72,312,313,1
71,313,314,1
69,314,315,1
71,315,316,1
67,316,317,1
69,317,318,1
71,318,319,1
74,319,320,1
72,320,321,1
72,321,322,1
76,322,323,1
74,323,324,1
74,324,325,1
79,325,326,1
78,326,327,1
79,327,328,1
74,328,329,1
71,329,330,1
67,330,331,1
69,331,332,1
71,332,333,1
64,333,334,1
74,334,335,1
72,335,336,1
71,336,337,1
69,337,338,1
67,338,339,1
62,339,340,1
67,340,341,1
66,341,342,1
67,342,343,1
71,343,344,1
74,344,345,1
79,345,346,1
74,346,347,1
71,347,348,1
55,347,348,1
67,348,349,1
71,349,350,1
73,350,351,1
52,350,351,1
74,351,352,1
62,352,353,1
64,353,354,1
66,354,355,1
69,355,356,1
68,356,357,1
68,357,358,1
71,358,359,1
69,359,360,1
43,0,3,2
55,3,6,2
52,6,9,2
47,9,12,2
52,12,15,2
40,15,18,2
45,18,21,2
47,21,24,2
48,24,27,2
50,27,30,2
38,30,33,2
50,33,36,2
55,36,39,2
52,39,42,2
48,42,45,2
47,45,48,2
52,48,51,2
50,51,54,2
48,54,57,2
49,57,60,2
50,60,63,2
43,63,72,2
55,72,75,2
54,75,78,2
52,78,81,2
54,81,84,2
52,84,87,2
50,87,90,2
52,90,93,2
54,93,96,2
55,96,99,2
50,99,102,2
38,102,105,2
50,105,108,2
54,108,111,2
50,111,114,2
38,114,117,2
55,117,120,2
54,120,123,2
52,123,126,2
59,126,129,2
47,129,132,2
52,132,135,2
48,135,138,2
50,138,141,2
50,141,144,2
43,144,147,2
55,147,150,2
52,150,153,2
47,153,156,2
52,156,159,2
40,159,162,2
45,162,165,2
47,165,168,2
48,168,171,2
50,171,174,2
38,174,177,2
50,177,180,2
55,180,183,2
52,183,186,2
48,186,189,2
47,189,192,2
52,192,195,2
50,195,198,2
48,198,201,2
49,201,204,2
50,204,207,2
55,207,210,2
54,210,213,2
52,213,216,2
54,216,219,2
52,219,222,2
50,222,225,2
52,225,228,2
54,228,231,2
55,231,234,2
50,234,237,2
57,234,237,2
38,237,240,2
50,240,243,2
54,243,246,2
50,246,249,2
38,249,252,2
55,252,255,2
54,255,258,2
52,258,261,2
59,261,264,2
47,264,267,2
52,267,270,2
48,270,273,2
50,273,276,2
50,276,279,2
43,279,282,2
55,282,285,2
52,285,288,2
47,288,291,2
52,291,294,2
