60,0,1,1
60,1,2,1
67,2,3,1
67,3,4,1
69,4,5,1
69,5,6,1
67,6,8,1
65,8,9,1
65,9,10,1
64,10,11,1
64,11,12,1
62,12,13,1
62,13,14,1
60,14,16,1
67,16,17,1
67,17,18,1
65,18,19,1
65,19,20,1
64,20,21,1
64,21,22,1
62,22,24,1
67,24,25,1
67,25,26,1
65,26,27,1
65,27,28,1
64,28,29,1
64,29,30,1
62,30,32,1
60,32,33,1
60,33,34,1
67,34,35,1
67,35,36,1
69,36,37,1
69,37,38,1
67,38,40,1
65,40,41,1
65,41,42,1
64,42,43,1
64,43,44,1
62,44,45,1
62,45,46,1
60,46,48,1
48,0,2,2
52,2,4,2
53,4,6,2
52,6,8,2
50,8,10,2
48,10,12,2
53,12,13,2
55,13,14,2
52,14,15,2
48,15,16,2
52,16,18,2
53,18,20,2
55,20,22,2
55,22,24,2
52,24,26,2
53,26,28,2
55,28,30,2
55,30,32,2
48,32,34,2
52,34,36,2
53,36,38,2
52,38,40,2
50,40,42,2
48,42,44,2
53,44,45,2
55,45,46,2
48,46,48,2
