67,2,3,1
72,3,4,1
76,4,5,1
67,5,6,1
72,6,7,1
76,7,8,1
67,10,11,1
72,11,12,1
76,12,13,1
67,13,14,1
72,14,15,1
76,15,16,1
69,18,19,1
74,19,20,1
77,20,21,1
69,21,22,1
74,22,23,1
77,23,24,1
69,26,27,1
74,27,28,1
77,28,29,1
69,29,30,1
74,30,31,1
77,31,32,1
67,34,35,1
74,35,36,1
77,36,37,1
67,37,38,1
74,38,39,1
77,39,40,1
67,42,43,1
74,43,44,1
77,44,45,1
67,45,46,1
74,46,47,1
77,47,48,1
67,50,51,1
72,51,52,1
76,52,53,1
67,53,54,1
72,54,55,1
76,55,56,1
67,58,59,1
72,59,60,1
76,60,61,1
67,61,62,1
72,62,63,1
76,63,64,1
69,66,67,1
76,67,68,1
81,68,69,1
69,69,70,1
76,70,71,1
81,71,72,1
69,74,75,1
76,75,76,1
81,76,77,1
69,77,78,1
76,78,79,1
81,79,80,1
66,82,83,1
69,83,84,1
74,84,85,1
66,85,86,1
69,86,87,1
74,87,88,1
66,90,91,1
69,91,92,1
74,92,93,1
66,93,94,1
69,94,95,1
74,95,96,1
67,98,99,1
74,99,100,1
79,100,101,1
67,101,102,1
74,102,103,1
79,103,104,1
67,106,107,1
74,107,108,1
79,108,109,1
67,109,110,1
74,110,111,1
79,111,112,1
64,114,115,1
67,115,116,1
72,116,117,1
64,117,118,1
67,118,119,1
72,119,120,1
64,122,123,1
67,123,124,1
72,124,125,1
64,125,126,1
67,126,127,1
72,127,128,1
64,130,131,1
67,131,132,1
72,132,133,1
64,133,134,1
67,134,135,1
72,135,136,1
64,138,139,1
67,139,140,1
72,140,141,1
64,141,142,1
67,142,143,1
72,143,144,1
62,146,147,1
66,147,148,1
72,148,149,1
62,149,150,1
66,150,151,1
72,151,152,1
62,154,155,1
66,155,156,1
72,156,157,1
62,157,158,1
66,158,159,1
72,159,160,1
62,162,163,1
67,163,164,1
71,164,165,1
62,165,166,1
67,166,167,1
71,167,168,1
62,170,171,1
67,171,172,1
71,172,173,1
62,173,174,1
67,174,175,1
71,175,176,1
64,178,179,1
67,179,180,1
73,180,181,1
64,181,182,1
67,182,183,1
73,183,184,1
64,186,187,1
67,187,188,1
73,188,189,1
64,189,190,1
67,190,191,1
73,191,192,1
62,194,195,1
69,195,196,1
74,196,197,1
62,197,198,1
69,198,199,1
74,199,200,1
62,202,203,1
69,203,204,1
74,204,205,1
62,205,206,1
69,206,207,1
74,207,208,1
62,210,211,1
65,211,212,1
71,212,213,1
62,213,214,1
65,214,215,1
71,215,216,1
62,218,219,1
65,219,220,1
71,220,221,1
62,221,222,1
65,222,223,1
71,223,224,1
60,226,227,1
67,227,228,1
72,228,229,1
60,229,230,1
67,230,231,1
72,231,232,1
60,234,235,1
67,235,236,1
72,236,237,1
60,237,238,1
67,238,239,1
72,239,240,1
57,242,243,1
60,243,244,1
65,244,245,1
57,245,246,1
60,246,247,1
65,247,248,1
57,250,251,1
60,251,252,1
65,252,253,1
57,253,254,1
60,254,255,1
65,255,256,1
57,258,259,1
60,259,260,1
65,260,261,1
57,261,262,1
60,262,263,1
65,263,264,1
57,266,267,1
60,267,268,1
65,268,269,1
57,269,270,1
60,270,271,1
65,271,272,1
55,274,275,1
59,275,276,1
65,276,277,1
55,277,278,1
59,278,279,1
65,279,280,1
55,282,283,1
59,283,284,1
65,284,285,1
55,285,286,1
59,286,287,1
65,287,288,1
55,290,291,1
60,291,292,1
64,292,293,1
55,293,294,1
60,294,295,1
64,295,296,1
55,298,299,1
60,299,300,1
64,300,301,1
55,301,302,1
60,302,303,1
64,303,304,1
58,306,307,1
60,307,308,1
64,308,309,1
58,309,310,1
60,310,311,1
64,311,312,1
58,314,315,1
60,315,316,1
64,316,317,1
58,317,318,1
60,318,319,1
64,319,320,1
57,322,323,1
60,323,324,1
64,324,325,1
57,325,326,1
60,326,327,1
64,327,328,1
57,330,331,1
60,331,332,1
64,332,333,1
57,333,334,1
60,334,335,1
64,335,336,1
57,338,339,1
60,339,340,1
63,340,341,1
57,341,342,1
60,342,343,1
63,343,344,1
57,346,347,1
60,347,348,1
63,348,349,1
57,349,350,1
60,350,351,1
63,351,352,1
59,354,355,1
60,355,356,1
62,356,357,1
59,357,358,1
60,358,359,1
62,359,360,1
59,362,363,1
60,363,364,1
62,364,365,1
59,365,366,1
60,366,367,1
62,367,368,1
55,370,371,1
59,371,372,1
62,372,373,1
55,373,374,1
59,374,375,1
62,375,376,1
55,378,379,1
59,379,380,1
62,380,381,1
55,381,382,1
59,382,383,1
62,383,384,1
55,386,387,1
60,387,388,1
64,388,389,1
55,389,390,1
60,390,391,1
64,391,392,1
55,394,395,1
60,395,396,1
64,396,397,1
55,397,398,1
60,398,399,1
64,399,400,1
55,402,403,1
60,403,404,1
65,404,405,1
55,405,406,1
60,406,407,1
65,407,408,1
55,410,411,1
60,411,412,1
65,412,413,1
55,413,414,1
60,414,415,1
65,415,416,1
55,418,419,1
59,419,420,1
65,420,421,1
55,421,422,1
59,422,423,1
65,423,424,1
55,426,427,1
59,427,428,1
65,428,429,1
55,429,430,1
59,430,431,1
65,431,432,1
57,434,435,1
60,435,436,1
66,436,437,1
57,437,438,1
60,438,439,1
66,439,440,1
57,442,443,1
60,443,444,1
66,444,445,1
57,445,446,1
60,446,447,1
66,447,448,1
55,450,451,1
60,451,452,1
67,452,453,1
55,453,454,1
60,454,455,1
67,455,456,1
55,458,459,1
60,459,460,1
67,460,461,1
55,461,462,1
60,462,463,1
67,463,464,1
55,466,467,1
60,467,468,1
65,468,469,1
55,469,470,1
60,470,471,1
65,471,472,1
55,474,475,1
60,475,476,1
65,476,477,1
55,477,478,1
60,478,479,1
65,479,480,1
55,482,483,1
59,483,484,1
65,484,485,1
55,485,486,1
59,486,487,1
65,487,488,1
55,490,491,1
59,491,492,1
65,492,493,1
55,493,494,1
59,494,495,1
65,495,496,1
55,498,499,1
58,499,500,1
64,500,501,1
55,501,502,1
58,502,503,1
64,503,504,1
55,506,507,1
58,507,508,1
64,508,509,1
55,509,510,1
58,510,511,1
64,511,512,1
53,514,515,1
57,515,516,1
60,516,517,1
65,517,518,1
60,518,519,1
57,519,520,1
60,520,521,1
57,521,522,1
53,522,523,1
57,523,524,1
53,524,525,1
50,525,526,1
53,526,527,1
50,527,528,1
67,530,531,1
71,531,532,1
74,532,533,1
77,533,534,1
74,534,535,1
71,535,536,1
74,536,537,1
71,537,538,1
67,538,539,1
71,539,540,1
62,540,541,1
65,541,542,1
64,542,543,1
62,543,544,1
72,544,560,1
67,544,560,1
64,544,560,1
60,0,8,2
64,1,8,2
60,8,16,2
64,9,16,2
60,16,24,2
62,17,24,2
60,24,32,2
62,25,32,2
59,32,40,2
62,33,40,2
59,40,48,2
62,41,48,2
60,48,56,2
64,49,56,2
60,56,64,2
64,57,64,2
60,64,72,2
64,65,72,2
60,72,80,2
64,73,80,2
60,80,88,2
62,81,88,2
60,88,96,2
62,89,96,2
59,96,104,2
62,97,104,2
59,104,112,2
62,105,112,2
59,112,120,2
60,113,120,2
59,120,128,2
60,121,128,2
57,128,136,2
60,129,136,2
57,136,144,2
60,137,144,2
50,144,152,2
57,145,152,2
50,152,160,2
57,153,160,2
55,160,168,2
59,161,168,2
55,168,176,2
59,169,176,2
55,176,184,2
58,177,184,2
55,184,192,2
58,185,192,2
53,192,200,2
57,193,200,2
53,200,208,2
57,201,208,2
53,208,216,2
56,209,216,2
53,216,224,2
56,217,224,2
52,224,232,2
55,225,232,2
52,232,240,2
55,233,240,2
52,240,248,2
53,241,248,2
52,248,256,2
53,249,256,2
50,256,264,2
53,257,264,2
50,264,272,2
53,265,272,2
43,272,280,2
50,273,280,2
43,280,288,2
50,281,288,2
48,288,296,2
52,289,296,2
48,296,304,2
52,297,304,2
48,304,312,2
55,305,312,2
48,312,320,2
55,313,320,2
41,320,328,2
53,321,328,2
41,328,336,2
53,329,336,2
42,336,344,2
48,337,344,2
42,344,352,2
48,345,352,2
44,352,360,2
53,353,360,2
44,360,368,2
53,361,368,2
43,368,376,2
53,369,376,2
43,376,384,2
53,377,384,2
43,384,392,2
52,385,392,2
43,392,400,2
52,393,400,2
43,400,408,2
50,401,408,2
43,408,416,2
50,409,416,2
43,416,424,2
50,417,424,2
43,424,432,2
50,425,432,2
43,432,440,2
51,433,440,2
43,440,448,2
51,441,448,2
43,448,456,2
52,449,456,2
43,456,464,2
52,457,464,2
43,464,472,2
50,465,472,2
43,472,480,2
50,473,480,2
43,480,488,2
50,481,488,2
43,488,496,2
50,489,496,2
36,496,504,2
48,497,504,2
36,504,512,2
48,505,512,2
36,512,528,2
48,513,528,2
36,528,544,2
47,529,544,2
48,544,560,2
36,544,560,2
