0,3,1,0
1,3,1,0
2,3,1,0
0,3,2,-2
1,3,2,-2
3,3,2,-2
0,3,3,-2
1,3,3,-2
4,3,3,-2
0,3,4,-2
1,3,4,-2
5,3,4,-2
0,3,5,-1
2,3,5,-1
1,3,5,-1
0,3,6,-1
2,3,6,-1
3,3,6,-1
0,3,7,-3
2,3,7,-3
4,3,7,-3
0,3,8,-3
2,3,8,-3
5,3,8,-3
0,3,9,-4
3,3,9,-4
1,3,9,-4
0,3,10,-2
3,3,10,-2
2,3,10,-2
0,3,11,0
1,3,11,0
2,3,11,0
0,3,12,-2
1,3,12,-2
3,3,12,-2
0,3,13,-2
1,3,13,-2
4,3,13,-2
0,3,14,-2
1,3,14,-2
5,3,14,-2
0,3,15,-1
2,3,15,-1
1,3,15,-1
0,3,16,-1
2,3,16,-1
3,3,16,-1
0,3,17,-3
2,3,17,-3
4,3,17,-3
0,3,18,-3
2,3,18,-3
5,3,18,-3
0,3,19,-4
3,3,19,-4
1,3,19,-4
0,3,20,-2
3,3,20,-2
2,3,20,-2
0,3,21,0
1,3,21,0
2,3,21,0
0,3,22,-2
1,3,22,-2
3,3,22,-2
0,3,23,-2
1,3,23,-2
4,3,23,-2
0,3,24,-2
1,3,24,-2
5,3,24,-2
0,3,25,-1
2,3,25,-1
1,3,25,-1
0,3,26,-1
2,3,26,-1
3,3,26,-1
0,3,27,-3
2,3,27,-3
4,3,27,-3
0,3,28,-3
2,3,28,-3
5,3,28,-3
0,3,29,-4
3,3,29,-4
1,3,29,-4
0,3,30,-2
3,3,30,-2
2,3,30,-2
0,4,1,0
1,4,1,0
2,4,1,0
3,4,1,0
0,4,2,-3
1,4,2,-3
2,4,2,-3
4,4,2,-3
0,4,3,-4
1,4,3,-4
2,4,3,-4
5,4,3,-4
0,4,4,-2
1,4,4,-2
3,4,4,-2
2,4,4,-2
0,4,5,-2
1,4,5,-2
3,4,5,-2
4,4,5,-2
0,4,6,-5
1,4,6,-5
3,4,6,-5
5,4,6,-5
0,4,7,-4
1,4,7,-4
4,4,7,-4
2,4,7,-4
0,4,8,-2
1,4,8,-2
4,4,8,-2
3,4,8,-2
0,4,9,-2
1,4,9,-2
4,4,9,-2
5,4,9,-2
0,4,10,-3
1,4,10,-3
5,4,10,-3
2,4,10,-3
0,4,11,-3
1,4,11,-3
5,4,11,-3
3,4,11,-3
0,4,12,-2
1,4,12,-2
5,4,12,-2
4,4,12,-2
0,4,13,-3
2,4,13,-3
1,4,13,-3
3,4,13,-3
0,4,14,-3
2,4,14,-3
1,4,14,-3
4,4,14,-3
0,4,15,-4
2,4,15,-4
1,4,15,-4
5,4,15,-4
0,4,16,-4
2,4,16,-4
3,4,16,-4
1,4,16,-4
0,4,17,-1
2,4,17,-1
3,4,17,-1
4,4,17,-1
0,4,18,-4
2,4,18,-4
3,4,18,-4
5,4,18,-4
0,4,19,-6
2,4,19,-6
4,4,19,-6
1,4,19,-6
0,4,20,-3
2,4,20,-3
4,4,20,-3
3,4,20,-3
0,4,21,-3
2,4,21,-3
4,4,21,-3
5,4,21,-3
0,4,22,-4
2,4,22,-4
5,4,22,-4
1,4,22,-4
0,4,23,-4
2,4,23,-4
5,4,23,-4
3,4,23,-4
0,4,24,-3
2,4,24,-3
5,4,24,-3
4,4,24,-3
0,4,25,-4
3,4,25,-4
1,4,25,-4
2,4,25,-4
0,4,26,-5
3,4,26,-5
1,4,26,-5
4,4,26,-5
0,4,27,-5
3,4,27,-5
1,4,27,-5
5,4,27,-5
0,4,28,-2
3,4,28,-2
2,4,28,-2
1,4,28,-2
0,4,29,-4
3,4,29,-4
2,4,29,-4
4,4,29,-4
0,4,30,-4
3,4,30,-4
2,4,30,-4
5,4,30,-4
0,5,1,0
1,5,1,0
2,5,1,0
3,5,1,0
4,5,1,0
0,5,2,-4
1,5,2,-4
2,5,2,-4
3,5,2,-4
5,5,2,-4
0,5,3,-3
1,5,3,-3
2,5,3,-3
4,5,3,-3
3,5,3,-3
0,5,4,-3
1,5,4,-3
2,5,4,-3
4,5,4,-3
5,5,4,-3
0,5,5,-4
1,5,5,-4
2,5,5,-4
5,5,5,-4
3,5,5,-4
0,5,6,-4
1,5,6,-4
2,5,6,-4
5,5,6,-4
4,5,6,-4
0,5,7,-4
1,5,7,-4
3,5,7,-4
2,5,7,-4
4,5,7,-4
0,5,8,-4
1,5,8,-4
3,5,8,-4
2,5,8,-4
5,5,8,-4
0,5,9,-5
1,5,9,-5
3,5,9,-5
4,5,9,-5
2,5,9,-5
0,5,10,-2
1,5,10,-2
3,5,10,-2
4,5,10,-2
5,5,10,-2
0,5,11,-7
1,5,11,-7
3,5,11,-7
5,5,11,-7
2,5,11,-7
0,5,12,-5
1,5,12,-5
3,5,12,-5
5,5,12,-5
4,5,12,-5
0,5,13,-4
1,5,13,-4
4,5,13,-4
2,5,13,-4
3,5,13,-4
0,5,14,-7
1,5,14,-7
4,5,14,-7
2,5,14,-7
5,5,14,-7
0,5,15,-2
1,5,15,-2
4,5,15,-2
3,5,15,-2
2,5,15,-2
0,5,16,-5
1,5,16,-5
4,5,16,-5
3,5,16,-5
5,5,16,-5
0,5,17,-4
1,5,17,-4
4,5,17,-4
5,5,17,-4
2,5,17,-4
0,5,18,-4
1,5,18,-4
4,5,18,-4
5,5,18,-4
3,5,18,-4
0,5,19,-3
1,5,19,-3
5,5,19,-3
2,5,19,-3
3,5,19,-3
0,5,20,-4
1,5,20,-4
5,5,20,-4
2,5,20,-4
4,5,20,-4
0,5,21,-3
1,5,21,-3
5,5,21,-3
3,5,21,-3
2,5,21,-3
0,5,22,-3
1,5,22,-3
5,5,22,-3
3,5,22,-3
4,5,22,-3
0,5,23,-4
1,5,23,-4
5,5,23,-4
4,5,23,-4
2,5,23,-4
0,5,24,-2
1,5,24,-2
5,5,24,-2
4,5,24,-2
3,5,24,-2
0,5,25,-3
2,5,25,-3
1,5,25,-3
3,5,25,-3
4,5,25,-3
0,5,26,-4
2,5,26,-4
1,5,26,-4
3,5,26,-4
5,5,26,-4
0,5,27,-3
2,5,27,-3
1,5,27,-3
4,5,27,-3
3,5,27,-3
0,5,28,-3
2,5,28,-3
1,5,28,-3
4,5,28,-3
5,5,28,-3
0,5,29,-6
2,5,29,-6
1,5,29,-6
5,5,29,-6
3,5,29,-6
0,5,30,-4
2,5,30,-4
1,5,30,-4
5,5,30,-4
4,5,30,-4
0,5,31,-4
2,5,31,-4
3,5,31,-4
1,5,31,-4
4,5,31,-4
0,5,32,-4
2,5,32,-4
3,5,32,-4
1,5,32,-4
5,5,32,-4
0,5,33,-5
2,5,33,-5
3,5,33,-5
4,5,33,-5
1,5,33,-5
0,5,34,-1
2,5,34,-1
3,5,34,-1
4,5,34,-1
5,5,34,-1
0,5,35,-6
2,5,35,-6
3,5,35,-6
5,5,35,-6
1,5,35,-6
0,5,36,-4
2,5,36,-4
3,5,36,-4
5,5,36,-4
4,5,36,-4
0,5,37,-7
2,5,37,-7
4,5,37,-7
1,5,37,-7
3,5,37,-7
0,5,38,-7
2,5,38,-7
4,5,38,-7
1,5,38,-7
5,5,38,-7
0,5,39,-7
2,5,39,-7
4,5,39,-7
3,5,39,-7
1,5,39,-7
0,5,40,-5
2,5,40,-5
4,5,40,-5
3,5,40,-5
5,5,40,-5
0,5,41,-7
2,5,41,-7
4,5,41,-7
5,5,41,-7
1,5,41,-7
0,5,42,-5
2,5,42,-5
4,5,42,-5
5,5,42,-5
3,5,42,-5
0,5,43,-6
2,5,43,-6
5,5,43,-6
1,5,43,-6
3,5,43,-6
0,5,44,-7
2,5,44,-7
5,5,44,-7
1,5,44,-7
4,5,44,-7
0,5,45,-6
2,5,45,-6
5,5,45,-6
3,5,45,-6
1,5,45,-6
0,5,46,-4
2,5,46,-4
5,5,46,-4
3,5,46,-4
4,5,46,-4
0,5,47,-7
2,5,47,-7
5,5,47,-7
4,5,47,-7
1,5,47,-7
0,5,48,-3
2,5,48,-3
5,5,48,-3
4,5,48,-3
3,5,48,-3
0,5,49,-6
3,5,49,-6
1,5,49,-6
2,5,49,-6
4,5,49,-6
