4.24,2,1
5.35,6,1
7.81,0,1
8.7,7,1
9.24,3,1
10.17,4,1
16.7,7,1
16.84,1,1
17.49,6,1
19.96,3,1
20.28,2,1
20.9,0,1
24.15,6,1
24.65,1,1
26.15,5,1
26.71,4,1
35.14,7,2
35.72,3,2
36.48,0,2
37.27,4,2
38.04,6,2
39.11,5,2
40.79,2,2
43.37,1,2
44.97,3,2
45.36,5,2
47.13,6,2
47.61,7,2
50.16,2,2
50.94,0,2
51.82,3,2
52.71,1,2
54.06,6,2
55.7,5,2
61.9,6,2
63.48,7,2
64.95,5,2
70.04,1,3
71.37,6,3
72.17,4,3
72.2,3,3
72.42,5,3
74.93,0,3
75.88,2,3
78.63,3,3
78.79,1,3
78.88,6,3
78.89,7,3
79.18,5,3
83.53,0,3
84.96,2,3
85.21,4,3
87.02,5,3
88.99,3,3
89.57,1,3
91.73,4,3
95.18,0,3
95.19,3,3
96.81,7,3
99.11,4,3
105.6,7,4
106.19,2,4
109.41,4,4
112.55,6,4
112.85,5,4
113.26,1,4
113.71,7,4
114.11,3,4
115.75,2,4
116.45,0,4
118.72,4,4
120.5,5,4
120.83,3,4
121.28,6,4
121.68,7,4
125.66,0,4
127.01,2,4
127.06,5,4
127.29,4,4
128.24,1,4
128.38,6,4
130.15,3,4
134.37,0,4
140.33,2,5
140.47,5,5
140.88,7,5
141.58,6,5
141.83,0,5
142.78,4,5
142.87,1,5
142.89,3,5
148.14,6,5
148.59,0,5
148.95,5,5
149.42,3,5
149.69,4,5
150.2,2,5
153.06,7,5
153.73,1,5
155.84,3,5
156.24,0,5
157.02,5,5
157.86,6,5
158.45,4,5
159.68,7,5
160.57,1,5
160.78,2,5
162,3,5
162.64,0,5
164.36,6,5
166.27,5,5
168.31,1,5
169.72,3,5
175.16,2,6
176.06,5,6
176.39,0,6
176.61,7,6
176.91,4,6
178.02,3,6
179.19,1,6
180.16,6,6
182.24,2,6
184.39,4,6
184.49,7,6
185.28,3,6
187.15,0,6
187.5,6,6
187.81,5,6
188.54,2,6
190.63,7,6
192.88,1,6
194.08,0,6
195.23,6,6
195.32,5,6
195.39,2,6
195.52,4,6
197.26,3,6
199.42,1,6
199.49,7,6
200.63,0,6
201.24,6,6
201.41,5,6
203.16,4,6
203.28,3,6
204.58,2,6
210.09,5,7
210.25,6,7
210.42,0,7
210.78,7,7
210.98,4,7
211.18,3,7
212.07,2,7
212.16,1,7
216.83,7,7
217.21,0,7
217.21,5,7
220.44,1,7
221,2,7
223.19,4,7
223.68,3,7
224.81,7,7
224.85,0,7
225.99,6,7
226.47,5,7
228.26,1,7
228.33,2,7
229.56,4,7
230.96,3,7
232.01,0,7
233.33,7,7
233.5,6,7
237.06,2,7
237.23,3,7
237.5,4,7
238.41,5,7
239.44,1,7
239.59,6,7
245.42,3,8
245.54,6,8
246.58,7,8
247.82,5,8
248.04,0,8
248.18,4,8
249.52,1,8
249.72,2,8
252.55,3,8
252.82,6,8
253.75,7,8
254.71,5,8
255.97,1,8
256.46,2,8
256.92,4,8
258.89,0,8
258.9,6,8
258.99,3,8
260.11,7,8
261.96,5,8
262.8,2,8
265.2,1,8
265.91,3,8
266.17,6,8
269.17,5,8
269.47,0,8
270.26,4,8
270.91,7,8
272.58,1,8
272.66,6,8
272.84,3,8
280.11,3,9
280.25,1,9
280.83,2,9
281.05,5,9
281.27,0,9
281.37,7,9
284.18,6,9
284.19,4,9
287.43,5,9
287.63,0,9
287.68,1,9
287.7,7,9
289.11,3,9
290.49,6,9
292.51,2,9
293.59,5,9
294.05,1,9
294.42,4,9
294.9,0,9
295.25,3,9
296.65,6,9
297.06,7,9
298.94,2,9
300.3,5,9
301.85,0,9
302.22,4,9
303.33,6,9
304.21,7,9
304.32,1,9
305.25,3,9
306.95,5,9
308.85,2,9
309.57,0,9
315.41,4,10
316.27,2,10
316.34,0,10
316.61,5,10
316.75,1,10
316.78,3,10
318.61,7,10
321.62,6,10
322.65,4,10
322.77,0,10
322.8,3,10
324.05,1,10
324.43,2,10
325.05,5,10
325.29,7,10
327.92,6,10
329.16,0,10
330.81,4,10
331.34,5,10
331.43,7,10
331.86,3,10
332.94,1,10
334.11,6,10
335.52,0,10
337,2,10
337.15,4,10
338.02,5,10
339.64,3,10
340.39,6,10
341.52,1,10
342.16,7,10
342.48,0,10
343.17,2,10
344.18,5,10
