0,3,1,1
0.4,4,1,1
3.4,4,1,2
4.2,1,1,2
7.2,1,1,3
7.8,5,1,3
10.8,5,1,4
11.6,2,1,4
14.6,2,1,5
15,3,1,5
18,3,1,6
18.8,0,1,6
21.8,0,1,7
22.2,1,1,7
25.2,1,1,8
25.6,2,1,8
28.6,2,1,9
29.2,4,1,9
32.2,4,1,10
32.6,5,1,10
35.6,5,1,11
36.2,3,1,11
39.2,3,1,12
40,0,1,12
43,0,1,13
43.6,2,1,13
46.6,2,1,14
47,1,1,14
50,1,1,15
50.6,3,1,15
53.6,3,1,16
54.2,5,1,16
57.2,5,1,17
57.6,0,1,17
60.6,0,1,18
61.2,4,1,18
64.2,4,1,19
65,1,1,19
68,1,1,20
68.8,4,1,20
71.8,4,1,21
72.2,3,1,21
75.2,3,1,22
75.6,2,1,22
78.6,2,1,23
79.2,0,1,23
82.2,0,1,24
82.6,5,1,24
85.6,5,1,25
86.2,1,1,25
89.2,1,1,26
89.6,0,1,26
92.6,0,1,27
93.4,3,1,27
96.4,3,1,28
97,1,1,28
100,1,1,29
100.8,4,1,29
103.8,4,1,30
104.4,2,1,30
107.4,2,1,31
108.2,5,1,31
111.2,5,1,32
112,2,1,32
115,2,1,33
115.8,5,1,33
118.8,5,1,34
119.2,4,1,34
122.2,4,1,35
122.8,0,1,35
125.8,0,1,36
126.6,3,1,36
0,3,2,1
0.8,0,2,1
1.2,5,2,1
4.45,5,2,2
4.85,0,2,2
5.45,2,2,2
8.7,2,2,3
9.5,5,2,3
9.9,0,2,3
13.15,0,2,4
13.55,5,2,4
14.15,1,2,4
17.4,1,2,5
17.8,0,2,5
18.4,2,2,5
21.65,2,2,6
22.05,1,2,6
22.45,0,2,6
25.7,0,2,7
26.3,2,2,7
27.1,5,2,7
30.35,5,2,8
30.75,0,2,8
31.15,1,2,8
34.4,1,2,9
35,3,2,9
35.4,2,2,9
38.65,2,2,10
39.05,1,2,10
39.85,4,2,10
43.1,4,2,11
43.9,1,2,11
44.3,0,2,11
47.55,0,2,12
48.15,4,2,12
48.75,2,2,12
52,2,2,13
52.6,4,2,13
53,3,2,13
56.25,3,2,14
56.85,1,2,14
57.45,5,2,14
60.7,5,2,15
61.1,0,2,15
61.7,2,2,15
64.95,2,2,16
65.55,4,2,16
66.35,1,2,16
69.6,1,2,17
70,0,2,17
70.4,5,2,17
73.65,5,2,18
74.25,1,2,18
75.05,4,2,18
78.3,4,2,19
78.9,0,2,19
79.3,1,2,19
82.55,1,2,20
83.15,5,2,20
83.55,0,2,20
86.8,0,2,21
87.6,3,2,21
88,2,2,21
91.25,2,2,22
91.85,0,2,22
92.25,5,2,22
95.5,5,2,23
95.9,0,2,23
96.5,2,2,23
99.75,2,2,24
100.15,3,2,24
100.95,0,2,24
104.2,0,2,25
104.6,1,2,25
105.2,5,2,25
108.45,5,2,26
109.25,2,2,26
109.65,1,2,26
112.9,1,2,27
113.5,3,2,27
114.1,5,2,27
117.35,5,2,28
117.95,3,2,28
118.35,2,2,28
121.6,2,2,29
122.4,5,2,29
123,3,2,29
126.25,3,2,30
127.05,0,2,30
127.45,1,2,30
130.7,1,2,31
131.5,4,2,31
132.1,2,2,31
135.35,2,2,32
136.15,5,2,32
136.75,3,2,32
140,3,2,33
140.4,4,2,33
141.2,1,2,33
144.45,1,2,34
145.25,4,2,34
145.85,0,2,34
149.1,0,2,35
149.9,3,2,35
150.5,5,2,35
153.75,5,2,36
154.55,2,2,36
155.15,0,2,36
0,3,3,1
0.8,0,3,1
1.2,5,3,1
1.6,4,3,1
5.1,4,3,2
5.9,1,3,2
6.3,0,3,2
7.1,3,3,2
10.6,3,3,3
11.4,0,3,3
12,4,3,3
12.8,1,3,3
16.3,1,3,4
16.7,0,3,4
17.5,3,3,4
17.9,2,3,4
21.4,2,3,5
22.2,5,3,5
22.8,1,3,5
23.4,3,3,5
26.9,3,3,6
27.3,4,3,6
27.7,5,3,6
28.1,0,3,6
