0.24,0,1
0.72,5,1
1.64,1,1
1.74,3,1
1.87,2,1
8.02,0,1
9.35,4,1
14.91,5,1
18.1,2,1
18.21,3,1
20.31,1,1
21.39,0,1
26.51,0,1
26.7,5,1
38.12,2,2
39.45,0,2
39.8,1,2
43.16,2,2
45.22,5,2
45.46,0,2
47.04,3,2
50.57,5,2
50.83,1,2
50.84,2,2
52.71,3,2
52.73,0,2
57.01,5,2
58.01,0,2
61.48,2,2
62.2,3,2
62.83,4,2
63.24,0,2
66.96,1,2
67.39,2,2
76.67,5,3
77.18,2,3
77.27,0,3
77.47,4,3
77.93,3,3
82.93,1,3
84.16,0,3
84.26,2,3
84.79,5,3
86.04,3,3
87.11,4,3
91.8,5,3
92.3,3,3
92.39,2,3
94.03,4,3
96.85,1,3
97.34,0,3
99.32,5,3
100.16,3,3
103.45,1,3
104.71,2,3
105.06,0,3
105.47,4,3
116.5,2,4
117.09,0,4
119.34,3,4
119.67,4,4
123.36,2,4
125.35,3,4
125.83,0,4
126.24,4,4
127.82,1,4
128.95,2,4
132.1,0,4
132.29,4,4
132.45,3,4
134.21,2,4
134.55,1,4
134.85,5,4
138.28,0,4
138.41,4,4
138.87,3,4
140.88,1,4
143.49,0,4
152.07,2,5
152.35,0,5
153.18,1,5
154.6,4,5
154.88,3,5
157.49,2,5
157.74,5,5
158.49,1,5
159.81,4,5
160.15,0,5
162.81,2,5
163.41,5,5
164.45,3,5
165.48,0,5
166.18,1,5
167.81,4,5
168.47,2,5
170.62,3,5
171.29,1,5
172.77,5,5
172.8,0,5
172.93,4,5
174.31,2,5
176.72,1,5
178.21,5,5
179.95,4,5
180.56,0,5
180.77,3,5
190.04,5,6
190.49,3,6
191.57,2,6
192.11,1,6
192.35,4,6
195.66,3,6
195.89,0,6
197.94,1,6
198.67,5,6
198.71,4,6
198.82,2,6
201.62,0,6
203.99,3,6
204.29,2,6
204.8,4,6
205.75,5,6
206.42,1,6
207.76,0,6
209.84,2,6
210.98,3,6
212.82,5,6
212.92,0,6
215.58,1,6
215.67,4,6
216.88,3,6
218.62,5,6
218.87,0,6
228.87,3,7
228.92,1,7
228.99,2,7
229.56,5,7
230.14,4,7
233.46,0,7
234.73,1,7
234.92,5,7
235.38,2,7
235.86,4,7
239.22,0,7
240.28,1,7
241.61,2,7
241.68,3,7
243.24,4,7
244.58,0,7
246.5,1,7
247.25,2,7
248.5,4,7
250.68,0,7
251.21,3,7
251.79,5,7
252.28,1,7
254.27,2,7
255.85,4,7
255.95,0,7
256.82,3,7
257.6,5,7
266.11,1,8
266.19,4,8
266.39,2,8
266.52,0,8
266.68,5,8
268.18,3,8
271.47,2,8
271.85,4,8
273.14,5,8
273.86,1,8
274.07,0,8
274.26,3,8
278.4,2,8
278.4,5,8
279.15,0,8
279.56,3,8
279.65,1,8
280.28,4,8
283.52,2,8
284.56,0,8
284.72,3,8
285.09,1,8
285.62,4,8
285.83,5,8
289.95,3,8
290.53,0,8
290.8,2,8
291.25,4,8
291.3,1,8
292.64,5,8
295.63,0,8
