2.01,3,1
2.11,2,1
3.96,1,1
5.07,0,1
10.47,3,1
13.22,2,1
14.21,1,1
17.45,0,1
20.39,3,1
21.02,2,1
21.51,1,1
23.37,0,1
26.52,2,1
41.09,0,2
41.27,1,2
43.76,2,2
45.2,3,2
51.22,0,2
53.45,2,2
55.72,3,2
57.03,1,2
58.81,2,2
61.4,3,2
61.81,0,2
62.42,1,2
67.37,3,2
68.31,2,2
80.98,2,3
81.24,3,3
83.57,1,3
84.05,0,3
86.92,3,3
87.97,2,3
89.74,0,3
89.84,1,3
92.6,3,3
93.12,2,3
95.44,0,3
99.53,3,3
100.1,2,3
101.02,0,3
104.87,3,3
106.99,0,3
108.79,2,3
120.06,1,4
120.08,2,4
121.01,0,4
122.63,3,4
125.22,1,4
128.55,3,4
130.61,0,4
130.63,2,4
133.18,1,4
134.1,3,4
136.46,0,4
137.73,2,4
138.83,1,4
139.68,3,4
141.65,0,4
144.18,2,4
145.06,1,4
146.94,0,4
147.14,3,4
149.72,2,4
160.03,0,5
160.55,3,5
160.96,2,5
162.32,1,5
165.82,3,5
167,0,5
167.39,1,5
169,2,5
174.69,1,5
175.67,0,5
175.99,3,5
178.62,2,5
181.12,0,5
181.25,3,5
182.37,1,5
186.3,3,5
186.45,2,5
187.73,0,5
188.26,1,5
200.09,1,6
200.63,0,6
200.8,2,6
201.49,3,6
205.2,1,6
205.81,0,6
206.41,2,6
208.28,3,6
211.13,0,6
215.67,3,6
216.02,1,6
216.37,2,6
218.3,0,6
221.67,2,6
222.2,1,6
223.27,3,6
223.51,0,6
227.25,2,6
228.51,3,6
229.6,0,6
240.04,2,7
240.14,0,7
241.17,1,7
243.2,3,7
246.49,0,7
246.69,2,7
248.31,3,7
248.69,1,7
252.45,2,7
253.11,0,7
254.13,1,7
255.22,3,7
258.69,0,7
258.72,2,7
259.54,1,7
260.4,3,7
263.73,2,7
263.94,0,7
266.14,1,7
266.81,3,7
269.95,0,7
269.99,2,7
280.63,2,8
280.64,1,8
281.55,0,8
283.96,3,8
286.4,1,8
286.64,2,8
287.45,0,8
290.41,3,8
291.46,1,8
292.16,2,8
296.12,0,8
296.94,3,8
297.87,2,8
297.93,1,8
303.11,1,8
303.23,3,8
304.64,0,8
305.3,2,8
308.32,3,8
308.6,1,8
309.93,0,8
320.31,1,9
321.13,2,9
321.32,3,9
323,0,9
325.99,1,9
326.16,2,9
327.22,3,9
328.08,0,9
331.3,2,9
331.65,1,9
332.38,3,9
333.35,0,9
336.56,2,9
337.69,1,9
338.35,3,9
338.86,0,9
343.7,3,9
344.63,2,9
345.59,1,9
345.69,0,9
348.99,3,9
349.7,2,9
360.09,3,10
360.14,1,10
360.94,2,10
361.51,0,10
365.84,3,10
365.99,1,10
366.3,2,10
366.56,0,10
371.29,1,10
371.75,3,10
371.83,2,10
372.01,0,10
376.89,2,10
377.21,3,10
377.33,0,10
377.37,1,10
382.18,2,10
382.36,0,10
382.44,1,10
383.71,3,10
387.69,0,10
387.74,1,10
388.5,2,10
389.09,3,10
