4.25,1,0.34767
4.768,1,0.38673
4.836,14,0.38673
5.234,1,0.37501
5.317,14,0.27345
5.716,14,0.40626
6.285,1,0.30079
6.569,15,0.43361
7.698,1,0.36329
7.901,14,0.35157
8.217,14,0.28517
9.332,1,0.3086
10.216,14,0.33595
10.614,14,0.3086
13.082,1,0.33595
13.248,14,0.52345
13.583,14,0.37111
14.132,14,0.39454
15.015,1,0.35939
15.115,15,0.35939
16.281,1,0.37111
16.414,15,0.35939
17.066,1,0.43751
17.214,15,0.4297
17.533,15,0.39845
17.863,15,0.46095
19.031,1,0.35157
19.179,14,0.37111
19.598,1,0.3672
19.714,14,0.42579
20.231,1,0.44142
20.63,14,0.33595
21.013,14,0.37501
22.099,1,0.39064
22.247,15,0.45314
22.864,1,0.38282
22.981,14,0.44923
23.332,14,0.5547
24.396,1,0.32423
24.529,14,0.51564
25.779,0,0.42579
26.545,15,0.43751
27.478,1,0.41408
27.646,15,0.3672
27.929,15,0.3047
28.579,1,0.25001
28.83,15,0.43361
29.23,1,0.29298
29.362,15,0.37501
29.711,15,0.36329
30.179,1,0.26954
31.828,14,0.69924
32.211,1,0.50392
