1.98,3,1
2.31,0,1
2.49,2,1
7.62,1,1
7.95,3,1
8.28,2,1
10.93,0,1
15.98,3,1
16.19,2,1
17.62,0,1
18.06,1,1
22.85,3,1
25.47,1,1
0.54,1,2
0.69,2,2
0.86,3,2
3.89,0,2
7.62,1,2
7.95,3,2
8.28,2,2
10.93,0,2
15.98,3,2
16.19,2,2
17.62,0,2
18.06,1,2
22.85,3,2
25.47,1,2
26.57,2,2
27.53,0,2
0.36,2,3
1.31,3,3
4.49,0,3
6.53,1,3
7.55,2,3
8.55,3,3
12.71,0,3
13.84,1,3
14.79,3,3
16.94,2,3
20.63,0,3
20.9,1,3
23.37,2,3
25.89,3,3
27.47,0,3
27.75,1,3
29.94,2,3
0.13,1,4
0.48,0,4
0.89,3,4
1.07,2,4
6.59,0,4
7.35,2,4
8.1,3,4
8.41,1,4
13.26,0,4
14,2,4
18.23,1,4
19.84,3,4
19.88,0,4
20.13,2,4
26.61,2,4
26.9,0,4
27,3,4
28.27,1,4
1.4,1,5
1.42,0,5
1.45,2,5
1.82,3,5
8.03,0,5
8.21,3,5
9.04,2,5
9.58,1,5
14.31,3,5
15.92,0,5
15.98,2,5
16.44,1,5
21.85,3,5
22.2,2,5
22.3,0,5
22.91,1,5
28.33,0,5
29.25,2,5
29.67,1,5
0.27,1,6
0.31,0,6
1.72,3,6
1.87,2,6
7.24,1,6
9.49,0,6
11.11,3,6
12.31,2,6
14.24,1,6
15.56,0,6
18.69,3,6
20.29,1,6
23.01,0,6
25.17,3,6
26.44,2,6
29.02,0,6
29.5,1,6
0.12,1,7
1.55,2,7
1.67,3,7
3.53,0,7
6.62,1,7
7.73,3,7
8.31,2,7
9.77,0,7
14.05,3,7
14.42,1,7
14.5,2,7
16.09,0,7
20.28,3,7
21.24,2,7
21.86,1,7
22.42,0,7
27.19,3,7
27.83,2,7
28.58,1,7
29.78,0,7
0.21,0,8
0.3,2,8
0.39,1,8
0.63,3,8
6.26,0,8
6.78,1,8
7.84,3,8
9.41,2,8
13.07,1,8
13.53,0,8
14.1,3,8
16.91,2,8
20.75,3,8
20.81,0,8
21.43,1,8
23.08,2,8
27.67,1,8
27.93,3,8
29.35,2,8
29.39,0,8
0.02,3,9
0.15,1,9
0.41,0,9
1.55,2,9
6.17,3,9
6.54,1,9
7.66,0,9
9.93,2,9
12.46,3,9
12.83,1,9
13.95,0,9
15.95,2,9
18.94,3,9
19.99,0,9
21.17,1,9
22.58,2,9
25.4,3,9
27.61,1,9
28.65,2,9
0.46,1,10
0.49,2,10
0.65,0,10
1.34,3,10
6.73,0,10
7.09,2,10
7.37,3,10
7.81,1,10
13.51,2,10
13.94,3,10
14.1,1,10
14.98,0,10
20.11,3,10
20.62,1,10
20.79,2,10
21.21,0,10
26.4,3,10
27.55,0,10
27.63,2,10
27.74,1,10
