0,3,1,1
0.1,0,1,1
3.1,2,1,2
3.7,1,1,2
6.7,1,1,3
8.5,3,1,3
8.7,0,1,3
11.7,3,1,4
11.9,0,1,4
14.9,0,1,5
15.8,3,1,5
18.8,3,1,6
19.5,0,1,6
22.5,3,1,7
23.8,2,1,7
24,0,1,7
27,1,1,8
28.2,2,1,8
31.2,2,1,9
32,3,1,9
35,1,1,10
36.1,2,1,10
39.1,2,1,11
39.9,3,1,11
40.9,0,1,11
43.9,2,1,12
44.6,3,1,12
47.6,3,1,13
48.7,1,1,13
51.7,0,1,14
52.4,3,1,14
55.4,1,1,15
55.6,2,1,15
55.7,0,1,15
58.7,2,1,16
59.2,0,1,16
62.2,2,1,17
63.1,3,1,17
66.1,1,1,18
66.6,2,1,18
69.6,3,1,19
71.1,1,1,19
71.3,0,1,19
74.3,2,1,20
75.2,3,1,20
0,0,2,1
0.4,3,2,1
3.4,3,2,2
3.6,0,2,2
5,2,2,2
8,3,2,3
8.8,1,2,3
8.9,0,2,3
10.1,2,2,3
13.1,3,2,4
13.9,0,2,4
14.7,1,2,4
17.7,0,2,5
17.9,2,2,5
20.9,1,2,6
21.9,3,2,6
22.7,0,2,6
25.7,1,2,7
26.9,3,2,7
26.9,2,2,7
28.2,0,2,7
31.2,2,2,8
31.6,3,2,8
32.9,0,2,8
35.9,3,2,9
36.2,0,2,9
39.2,2,2,10
39.8,1,2,10
40.4,0,2,10
43.4,0,2,11
44.3,1,2,11
45.3,2,2,11
45.3,3,2,11
48.3,0,2,12
48.6,1,2,12
48.9,2,2,12
51.9,2,2,13
52.9,1,2,13
55.9,0,2,14
56,3,2,14
56.4,2,2,14
59.4,3,2,15
60.6,0,2,15
60.7,1,2,15
61.5,2,2,15
64.5,3,2,16
65,1,2,16
66.3,0,2,16
69.3,2,2,17
70,3,2,17
73,2,2,18
73.1,1,2,18
73.2,0,2,18
76.2,3,2,19
76.3,0,2,19
77.4,1,2,19
77.8,2,2,19
80.8,0,2,20
80.9,3,2,20
82.7,1,2,20
0,1,3,1
1.2,2,3,1
1.4,3,3,1
4.4,0,3,2
4.8,1,3,2
6.1,2,3,2
7.2,3,3,2
10.2,1,3,3
11.2,3,3,3
11.7,2,3,3
12.2,0,3,3
15.2,3,3,4
15.9,2,3,4
17.2,0,3,4
17.8,1,3,4
20.8,0,3,5
21.7,2,3,5
22,1,3,5
25,2,3,6
26.6,0,3,6
27,3,3,6
27.4,1,3,6
30.4,2,3,7
30.8,3,3,7
31.4,0,3,7
31.8,1,3,7
34.8,3,3,8
35.5,2,3,8
36.4,1,3,8
36.8,0,3,8
39.8,1,3,9
41,0,3,9
41,2,3,9
44,0,3,10
44.4,1,3,10
45.3,3,3,10
45.5,2,3,10
48.5,3,3,11
49.5,2,3,11
50.9,0,3,11
51.2,1,3,11
54.2,2,3,12
55,1,3,12
55.2,3,3,12
56.2,0,3,12
59.2,1,3,13
59.5,3,3,13
59.7,2,3,13
62.7,1,3,14
62.8,3,3,14
63.6,0,3,14
63.7,2,3,14
66.7,3,3,15
67.6,2,3,15
68.8,0,3,15
69.4,1,3,15
72.4,1,3,16
72.9,2,3,16
73.9,0,3,16
74.4,3,3,16
77.4,1,3,17
77.8,0,3,17
78.4,3,3,17
81.4,2,3,18
81.8,3,3,18
83.1,0,3,18
83.4,1,3,18
86.4,1,3,19
87.4,3,3,19
88,2,3,19
88.1,0,3,19
91.1,2,3,20
91.4,1,3,20
92.2,3,3,20
92.9,0,3,20
