0,1,1
1.2,3,1
4.2,3,1
5.4,0,1
8.4,6,1
8.8,5,1
11.8,6,1
13,2,1
16,6,1
16.8,4,1
19.8,4,1
20.2,6,1
23.2,1,1
24.8,3,1
27.8,4,1
28.2,5,1
31.2,7,1
32.8,2,1
35.8,4,1
37.4,5,1
40.4,2,1
41.2,3,1
44.2,1,1
45.8,6,1
48.8,0,1
50,7,1
53,6,1
53.4,3,1
56.4,0,1
57.2,2,1
60.2,2,1
61.8,5,1
64.8,7,1
65.2,1,1
68.2,1,1
69,5,1
72,3,1
73.6,7,1
76.6,0,1
77.8,7,1
0,5,2
1.2,7,2
2.4,4,2
5.4,6,2
7.4,4,2
7.8,2,2
10.8,3,2
12.8,6,2
13.6,2,2
16.6,0,2
17,4,2
17.4,3,2
20.4,5,2
21.6,1,2
23.2,6,2
26.2,7,2
27,5,2
27.8,3,2
30.8,1,2
32.8,6,2
33.6,4,2
36.6,4,2
37.4,6,2
38.2,3,2
41.2,5,2
42.8,4,2
43.6,1,2
46.6,0,2
47.8,6,2
48.6,5,2
51.6,3,2
52,4,2
52.8,5,2
55.8,4,2
56.6,5,2
57,0,2
60,4,2
61.2,7,2
62.4,2,2
65.4,0,2
65.8,4,2
66.2,2,2
69.2,4,2
70,1,2
72,2,2
75,4,2
75.4,5,2
76.6,1,2
79.6,3,2
80.8,7,2
82,2,2
85,3,2
85.4,5,2
87,2,2
90,6,2
90.8,5,2
91.6,3,2
94.6,1,2
96.2,3,2
96.6,2,2
0,2,3
0.8,4,3
2.8,7,3
4,5,3
7,4,3
8.6,7,3
10.6,2,3
11,3,3
14,3,3
14.8,2,3
15.6,7,3
16.4,0,3
19.4,1,3
19.8,6,3
20.6,0,3
23.8,2,3
26.8,3,3
29.6,4,3
30,7,3
30.8,2,3
33.8,0,3
35,4,3
35.8,5,3
36.2,1,3
39.2,4,3
39.6,3,3
40,2,3
41.6,6,3
44.6,0,3
45,3,3
46.2,6,3
48.6,1,3
51.6,1,3
52.4,6,3
53.6,4,3
54.8,0,3
57.8,0,3
58.6,1,3
59,5,3
61,7,3
64,5,3
66.4,7,3
66.8,1,3
67.2,3,3
70.2,5,3
71.4,0,3
71.8,6,3
74.6,2,3
77.6,6,3
79.2,3,3
80.8,0,3
81.2,7,3
84.2,0,3
84.6,1,3
87.4,2,3
88.6,3,3
91.6,6,3
94.8,5,3
95.2,4,3
95.6,7,3
98.6,4,3
100.2,0,3
101.8,1,3
102.6,3,3
105.6,3,3
106,2,3
108.4,1,3
110,0,3
113,5,3
113.4,3,3
113.8,6,3
116.6,2,3
119.6,3,3
120.8,5,3
121.2,7,3
124,4,3
127,6,3
127.4,1,3
129.4,3,3
131.4,2,3
0,0,4
2,3,4
2.4,5,4
3.6,7,4
4,4,4
7,1,4
7.4,2,4
8.2,7,4
9.8,6,4
12.2,4,4
15.2,6,4
15.6,3,4
16.4,2,4
16.8,7,4
18,4,4
21,4,4
21.4,7,4
23.8,6,4
