2.75,1,1
3.38,5,1
3.59,4,1
5.68,3,1
9.09,7,1
9.99,5,1
10.88,2,1
11.04,4,1
16.7,6,1
17.21,0,1
17.63,1,1
19.65,5,1
19.9,7,1
20.93,2,1
21.94,4,1
25.45,6,1
27.32,2,1
27.54,5,1
28.27,1,1
29.13,3,1
0.16,1,2
1.01,7,2
3.81,6,2
4.1,4,2
5.01,3,2
5.87,0,2
6.14,5,2
9.58,2,2
10.3,6,2
12.1,1,2
13.57,4,2
13.72,0,2
17.61,2,2
18.21,1,2
18.47,7,2
18.83,5,2
23.17,3,2
26.23,4,2
26.34,0,2
26.57,1,2
26.65,2,2
27.91,5,2
29.48,6,2
1.6,7,3
1.8,4,3
1.85,6,3
2.16,3,3
2.71,0,3
4.85,1,3
8.67,3,3
8.74,6,3
11.14,1,3
12.55,0,3
13.61,7,3
14.4,5,3
16.16,3,3
19,0,3
19.43,6,3
19.97,1,3
20.99,2,3
22.58,5,3
22.59,7,3
24.34,3,3
26.37,6,3
26.39,4,3
27.47,0,3
0.09,3,4
0.29,4,4
1.82,5,4
2.2,6,4
3.03,2,4
4.45,1,4
5.11,0,4
8.91,5,4
10.93,7,4
11.12,6,4
12.77,0,4
13.2,3,4
13.27,2,4
15.37,1,4
17.11,5,4
17.16,4,4
18.24,6,4
21.29,7,4
22.57,1,4
22.81,0,4
25.5,6,4
26.14,3,4
26.58,4,4
27.28,5,4
27.82,7,4
0.5,5,5
0.6,7,5
0.61,3,5
1.94,1,5
3.82,4,5
4.68,6,5
6.65,3,5
7.1,7,5
8.92,0,5
9.46,5,5
10.35,4,5
11.49,1,5
12.93,2,5
13.93,3,5
14.88,6,5
15.05,7,5
15.13,0,5
16.57,4,5
19.31,1,5
19.5,5,5
23.1,7,5
24.91,4,5
25.31,6,5
26.2,1,5
28.2,2,5
0.01,5,6
0.13,6,6
0.22,2,6
0.94,3,6
1.58,1,6
2.1,4,6
3.06,7,6
7.18,6,6
7.37,0,6
8.51,4,6
8.84,5,6
10.36,2,6
10.83,3,6
10.86,1,6
11.29,7,6
13.4,6,6
13.65,0,6
14.94,4,6
17.49,5,6
19.13,2,6
20.83,0,6
20.83,3,6
21.13,6,6
21.56,4,6
23.2,1,6
23.55,7,6
26.77,2,6
27.5,3,6
27.75,6,6
27.99,5,6
28.63,4,6
29.44,0,6
29.56,1,6
0.48,4,7
1.36,6,7
1.69,5,7
1.94,0,7
2.15,3,7
2.17,1,7
3.74,2,7
5.46,7,7
7.97,6,7
8.3,3,7
8.42,0,7
9.43,5,7
9.79,2,7
11.15,4,7
13.99,7,7
14.51,3,7
14.78,0,7
14.84,6,7
15.61,1,7
18.19,5,7
19.38,4,7
20.68,2,7
21.51,3,7
21.87,7,7
23.29,0,7
24.1,6,7
24.36,5,7
25.41,1,7
25.86,4,7
28.63,3,7
29.33,0,7
29.75,7,7
0.64,3,8
1.28,5,8
1.36,6,8
1.55,7,8
1.69,1,8
2.23,4,8
3.55,2,8
3.96,0,8
7.5,6,8
7.92,1,8
8.06,3,8
8.26,5,8
8.7,4,8
9.1,7,8
10.18,2,8
12.34,0,8
14.24,1,8
14.65,5,8
15.14,7,8
16.52,2,8
16.56,6,8
16.89,3,8
19.22,4,8
20.38,0,8
21.27,5,8
22.54,1,8
22.97,7,8
24.29,6,8
26.44,4,8
26.6,0,8
26.75,2,8
27.5,3,8
27.79,5,8
28.68,1,8
0.36,6,9
0.44,5,9
1.58,0,9
1.87,1,9
1.87,2,9
2.22,4,9
3.49,7,9
3.78,3,9
7.81,0,9
7.9,1,9
8.07,2,9
8.44,5,9
9.05,6,9
9.67,7,9
9.8,3,9
10.39,4,9
14.23,1,9
16.13,3,9
16.37,6,9
16.69,7,9
17.03,0,9
19.25,4,9
20.15,5,9
21.07,2,9
22.73,3,9
22.95,6,9
23.17,7,9
23.35,0,9
27.17,2,9
27.23,4,9
27.23,5,9
28.12,1,9
29.13,6,9
0.28,7,10
0.34,0,10
0.49,1,10
0.52,5,10
0.57,4,10
0.99,2,10
1.37,3,10
5.32,6,10
7,0,10
8.02,3,10
8.08,1,10
8.29,2,10
8.66,4,10
8.85,5,10
9.58,7,10
11.68,6,10
14.43,2,10
14.67,3,10
15.75,7,10
16.11,1,10
16.21,0,10
16.42,5,10
20.93,4,10
21.17,3,10
22.15,6,10
22.71,7,10
22.9,0,10
23.74,5,10
25.11,2,10
26.66,1,10
27.96,3,10
28.58,4,10
28.82,6,10
29.21,0,10
29.77,5,10
