0.01,4,6
0.18,1,6
0.42,5,6
2.17,3,6
2.78,2,6
6.6,5,6
6.93,0,6
8.95,2,6
9.46,1,6
10.11,3,6
11.94,4,6
13.56,5,6
15.06,2,6
16.9,1,6
17.59,0,6
18.51,4,6
19.38,3,6
20.03,5,6
22.67,2,6
24.67,0,6
24.85,4,6
25.77,1,6
27.16,5,6
27.79,3,6
29.37,2,6
0.88,4,7
0.91,1,7
1.34,5,7
2.33,0,7
5.34,3,7
5.88,2,7
6.96,1,7
8.49,4,7
8.54,5,7
9.08,0,7
11.89,3,7
13.08,1,7
14.1,2,7
14.61,4,7
16.56,0,7
16.59,5,7
19.91,3,7
20.03,1,7
20.71,2,7
21.3,4,7
22.95,5,7
23.16,0,7
26.76,1,7
27.2,2,7
29.53,4,7
29.68,5,7
0.21,3,8
0.4,5,8
0.51,0,8
1.14,2,8
2.77,1,8
3.95,4,8
6.91,3,8
7.05,0,8
7.62,2,8
11.67,4,8
13.16,5,8
13.21,1,8
14.36,0,8
14.58,3,8
14.73,2,8
18.07,4,8
19.59,5,8
20.55,1,8
20.78,2,8
20.99,3,8
21.23,0,8
24.31,4,8
27.69,0,8
27.88,5,8
28.59,1,8
0.24,2,9
0.39,3,9
0.7,4,9
1.39,1,9
1.61,5,9
1.72,0,9
7.13,3,9
7.96,4,9
8.13,5,9
8.86,0,9
9.14,1,9
9.86,2,9
14.11,3,9
14.15,4,9
14.2,5,9
16.33,2,9
17.76,0,9
17.83,1,9
20.66,3,9
21.33,4,9
22.05,5,9
23.64,2,9
24.12,0,9
24.78,1,9
26.81,3,9
27.75,4,9
28.32,5,9
29.92,2,9
0.03,3,10
0.32,0,10
0.96,1,10
1.39,5,10
2.86,2,10
6.12,4,10
7.12,1,10
7.27,0,10
7.33,3,10
9.72,5,10
10.29,2,10
14.49,4,10
14.88,0,10
16.54,1,10
17.96,2,10
18.39,5,10
19.93,3,10
20.93,4,10
21.23,0,10
23.21,1,10
24.49,5,10
25.05,2,10
27.65,3,10
29.53,1,10
29.54,0,10
