1,1,1
2,2,1
3,3,1
4,0,1
5,1,1
6,2,1
7,3,1
8,0,1
9,1,1
10,2,1
11,3,1
12,0,1
13,1,1
14,2,1
15,3,1
16,0,1
17,1,1
18,2,1
19,3,1
20,0,1
21,1,1
22,2,1
23,3,1
24,0,1
25,1,1
26,2,1
27,3,1
28,0,1
29,1,1
30,2,1
31,3,1
32,0,1
33,1,1
34,2,1
35,3,1
36,0,1
37,1,1
38,2,1
39,3,1
40,0,1
41,1,1
42,2,1
43,3,1
44,0,1
45,1,1
46,2,1
47,3,1
48,0,1
49,1,1
50,2,1
51,3,1
52,0,1
53,1,1
54,2,1
55,3,1
56,0,1
57,1,1
58,2,1
59,3,1
60,0,1
61,1,1
62,2,1
63,3,1
64,0,1
65,1,1
66,2,1
67,3,1
68,0,1
69,1,1
70,2,1
71,3,1
72,0,1
73,1,1
74,2,1
75,3,1
76,0,1
77,1,1
78,2,1
79,3,1
80,0,1
81,1,1
82,2,1
83,3,1
84,0,1
85,1,1
86,2,1
87,3,1
88,0,1
89,1,1
90,2,1
91,3,1
92,0,1
93,1,1
94,2,1
95,3,1
96,0,1
97,1,1
98,2,1
99,3,1
100,0,1
